order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,order_status
ORD01048,CUST0009,PRD0018,2026-01-01,2,2653.32,10.0,Completed
ORD01049,CUST0194,PRD0050,2026-04-01,1,6637.65,15.0,Completed
ORD01050,CUST0168,PRD0031,2026-03-18,3,7159.37,5.0,Completed
ORD01051,CUST0092,PRD0042,2026-05-27,1,4605.81,10.0,Completed
ORD01052,CUST0036,PRD0047,2026-06-10,2,3143.69,0.0,Cancelled
ORD01053,CUST0005,PRD0043,2026-04-30,1,475.04,15.0,Completed
ORD01054,CUST0007,PRD0055,2025-07-24,1,5178.41,20.0,Completed
ORD01055,CUST0143,PRD0003,2026-01-17,1,3034.38,5.0,Completed
ORD01056,CUST0189,PRD0052,2026-03-15,1,8157.57,10.0,Completed
ORD01057,CUST0150,PRD0003,2025-10-02,1,3034.38,10.0,Completed
ORD01058,CUST0170,PRD0012,2025-06-23,1,3717.87,5.0,Completed
ORD01059,CUST0117,PRD0055,2025-09-22,1,5178.41,10.0,Completed
ORD01060,CUST0087,PRD0016,2026-01-08,3,2062.6,0.0,Completed
ORD01061,CUST0033,PRD0024,2025-12-20,1,686.07,10.0,Completed
ORD01062,CUST0018,PRD0033,2025-08-30,1,2005.79,5.0,Completed
ORD01063,CUST0009,PRD0028,2026-06-15,1,6533.23,0.0,Completed
ORD01064,CUST0136,PRD0046,2026-07-26,1,5980.45,5.0,Completed
ORD01065,CUST0172,PRD0005,2025-09-11,1,2020.45,15.0,Completed
ORD01066,CUST0001,PRD0022,2026-07-28,2,2508.17,15.0,Completed
ORD01067,CUST0170,PRD0033,2025-06-10,2,2005.79,10.0,Completed
ORD01068,CUST0076,PRD0039,2026-07-26,1,575.52,0.0,Completed
ORD01069,CUST0124,PRD0023,2026-08-06,1,1977.17,10.0,Completed
ORD01070,CUST0104,PRD0038,2025-06-07,2,1768.06,10.0,Completed
ORD01071,CUST0114,PRD0042,2026-05-21,1,4605.81,5.0,Returned
ORD01072,CUST0029,PRD0008,2026-08-13,1,2013.05,5.0,Completed
ORD01073,CUST0037,PRD0036,2026-07-18,2,5758.15,5.0,Completed
ORD01074,CUST0077,PRD0005,2026-08-13,1,2020.45,15.0,Completed
ORD01075,CUST0143,PRD0038,2026-02-20,2,1768.06,5.0,Completed
ORD01076,CUST0133,PRD0038,2025-07-11,1,1768.06,5.0,Completed
ORD01077,CUST0146,PRD0034,2026-06-26,2,655.7,0.0,Completed
ORD01078,CUST0018,PRD0018,2026-03-19,2,2653.32,20.0,Completed
ORD01079,CUST0058,PRD0050,2026-03-20,3,6637.65,5.0,Completed
ORD01080,CUST0100,PRD0028,2025-12-22,2,6533.23,10.0,Completed
ORD01081,CUST0052,PRD0050,2026-03-01,1,6637.65,15.0,Completed
ORD01082,CUST0198,PRD0034,2025-08-18,1,655.7,0.0,Completed
ORD01083,CUST0170,PRD0010,2026-05-11,3,5761.17,5.0,Completed
ORD01084,CUST0104,PRD0024,2025-07-10,1,686.07,5.0,Completed
ORD01085,CUST0069,PRD0052,2026-05-07,2,8157.57,0.0,Completed
ORD01086,CUST0128,PRD0010,2026-06-25,1,5761.17,0.0,Returned
ORD01087,CUST0054,PRD0001,2026-01-16,1,1303.73,0.0,Returned
ORD01088,CUST0180,PRD0008,2026-02-01,1,2013.05,5.0,Completed
ORD01089,CUST0143,PRD0002,2025-11-03,1,1360.82,0.0,Returned
ORD01090,CUST0139,PRD0045,2026-08-13,3,4085.54,10.0,Completed
ORD01091,CUST0075,PRD0039,2026-05-09,1,575.52,10.0,Completed
ORD01092,CUST0165,PRD0052,2025-11-30,3,8157.57,5.0,Completed
ORD01093,CUST0187,PRD0007,2025-08-29,1,2343.73,0.0,Completed
ORD01094,CUST0097,PRD0030,2025-09-20,1,6312.47,10.0,Completed
ORD01095,CUST0155,PRD0043,2026-01-12,1,475.04,5.0,Completed
ORD01096,CUST0052,PRD0028,2026-08-02,2,6533.23,0.0,Completed
ORD01097,CUST0100,PRD0047,2026-05-09,1,3143.69,5.0,Completed
ORD01098,CUST0178,PRD0039,2025-09-18,1,575.52,5.0,Completed
ORD01099,CUST0007,PRD0007,2026-06-30,1,2343.73,15.0,Completed
ORD01100,CUST0077,PRD0054,2025-12-04,1,3775.54,15.0,Completed
ORD01101,CUST0107,PRD0024,2026-06-27,3,686.07,0.0,Returned
ORD01102,CUST0007,PRD0023,2025-10-01,2,1977.17,0.0,Completed
ORD01103,CUST0138,PRD0010,2026-03-21,1,5761.17,15.0,Completed
ORD01104,CUST0014,PRD0014,2026-07-26,1,6201.66,5.0,Completed
ORD01105,CUST0007,PRD0038,2025-10-08,1,1768.06,0.0,Completed
ORD01106,CUST0104,PRD0040,2026-04-22,1,1731.63,15.0,Completed
ORD01107,CUST0053,PRD0029,2026-08-20,2,4297.64,5.0,Completed
ORD01108,CUST0018,PRD0010,2025-08-17,1,5761.17,0.0,Completed
ORD01109,CUST0147,PRD0015,2025-07-16,2,822.98,15.0,Completed
ORD01110,CUST0194,PRD0016,2026-04-14,2,2062.6,0.0,Completed
ORD01111,CUST0170,PRD0039,2025-11-16,1,575.52,5.0,Completed
ORD01112,CUST0117,PRD0050,2025-07-08,1,6637.65,5.0,Completed
ORD01113,CUST0121,PRD0012,2026-01-17,1,3717.87,20.0,Completed
ORD01114,CUST0143,PRD0031,2026-05-17,1,7159.37,10.0,Completed
ORD01115,CUST0209,PRD0026,2025-10-21,1,293.95,0.0,Completed
ORD01116,CUST0167,PRD0010,2025-11-14,2,5761.17,20.0,Completed
ORD01117,CUST0162,PRD0025,2026-06-24,3,526.88,5.0,Completed
ORD01118,CUST0152,PRD0042,2026-02-06,1,4605.81,0.0,Completed
ORD01119,CUST0050,PRD0046,2026-06-23,1,5980.45,10.0,Completed
ORD01120,CUST0219,PRD0048,2026-01-04,1,4416.63,5.0,Completed
ORD01121,CUST0022,PRD0013,2026-08-06,2,4434.32,5.0,Completed
ORD01122,CUST0007,PRD0029,2026-04-04,1,4297.64,15.0,Completed
ORD01123,CUST0171,PRD0031,2025-07-30,2,7159.37,5.0,Completed
ORD01124,CUST0190,PRD0001,2026-07-10,3,1303.73,10.0,Cancelled
ORD01125,CUST0163,PRD0030,2026-01-24,3,6312.47,20.0,Completed
ORD01126,CUST0018,PRD0003,2025-08-12,1,3034.38,10.0,Completed
ORD01127,CUST0120,PRD0007,2025-08-18,1,2343.73,20.0,Completed
ORD01128,CUST0159,PRD0048,2026-04-19,1,4416.63,0.0,Completed
ORD01129,CUST0150,PRD0024,2025-06-25,1,686.07,0.0,Completed
ORD01130,CUST0018,PRD0018,2025-10-22,1,2653.32,0.0,Completed
ORD01131,CUST0018,PRD0030,2025-08-11,1,6312.47,0.0,Completed
ORD01132,CUST0111,PRD0041,2026-01-02,1,4725.1,15.0,Completed
ORD01133,CUST0143,PRD0011,2025-12-21,1,9472.34,5.0,Completed
ORD01134,CUST0018,PRD0001,2026-02-07,1,1303.73,20.0,Completed
ORD01135,CUST0154,PRD0046,2025-10-19,1,5980.45,0.0,Completed
ORD01136,CUST0117,PRD0030,2025-06-17,1,6312.47,20.0,Completed
ORD01137,CUST0088,PRD0007,2026-03-19,1,2343.73,0.0,Completed
ORD01138,CUST0032,PRD0018,2025-12-02,2,2653.32,10.0,Completed
ORD01139,CUST0133,PRD0046,2026-04-04,1,5980.45,15.0,Returned
ORD01140,CUST0170,PRD0031,2025-07-27,1,7159.37,10.0,Completed
ORD01141,CUST0104,PRD0007,2025-06-08,2,2343.73,0.0,Completed
ORD01142,CUST0007,PRD0025,2025-10-04,1,526.88,5.0,Completed
ORD01143,CUST0097,PRD0043,2026-01-09,2,475.04,5.0,Completed
ORD01144,CUST0020,PRD0050,2025-12-11,1,6637.65,0.0,Completed
ORD01145,CUST0092,PRD0042,2026-06-10,2,4605.81,5.0,Completed
ORD01146,CUST0044,PRD0023,2025-12-04,1,1977.17,0.0,Completed
ORD01147,CUST0182,PRD0030,2026-02-11,1,6312.47,0.0,Completed
ORD01148,CUST0031,PRD0007,2026-03-10,1,2343.73,0.0,Completed
ORD01149,CUST0104,PRD0028,2025-06-12,1,6533.23,10.0,Completed
ORD01150,CUST0152,PRD0011,2026-02-04,2,9472.34,5.0,Completed
ORD01151,CUST0143,PRD0024,2025-11-18,1,686.07,20.0,Completed
ORD01152,CUST0018,PRD0026,2025-12-24,2,293.95,15.0,Cancelled
ORD01153,CUST0036,PRD0034,2025-07-22,3,655.7,0.0,Completed
ORD01154,CUST0090,PRD0023,2026-05-29,1,1977.17,10.0,Completed
ORD01155,CUST0090,PRD0042,2026-08-02,1,4605.81,0.0,Completed
ORD01156,CUST0104,PRD0037,2025-06-12,1,1038.12,0.0,Completed
ORD01157,CUST0219,PRD0016,2026-03-14,1,2062.6,0.0,Completed
ORD01158,CUST0183,PRD0024,2026-05-22,1,686.07,5.0,Completed
ORD01159,CUST0069,PRD0029,2025-10-21,1,4297.64,5.0,Completed
ORD01160,CUST0134,PRD0007,2026-05-31,1,2343.73,20.0,Completed
ORD01161,CUST0078,PRD0044,2026-03-27,1,6439.87,20.0,Completed
ORD01162,CUST0036,PRD0013,2026-07-28,1,4434.32,0.0,Completed
ORD01163,CUST0061,PRD0004,2026-08-17,1,6852.73,0.0,Completed
ORD01164,CUST0117,PRD0012,2025-06-23,2,3717.87,15.0,Completed
ORD01165,CUST0041,PRD0048,2026-01-03,1,4416.63,5.0,Completed
ORD01166,CUST0134,PRD0046,2026-02-18,2,5980.45,10.0,Completed
ORD01167,CUST0074,PRD0030,2025-08-15,1,6312.47,10.0,Completed
ORD01168,CUST0052,PRD0040,2025-11-15,1,1731.63,10.0,Completed
ORD01169,CUST0206,PRD0029,2026-08-20,1,4297.64,0.0,Completed
ORD01170,CUST0104,PRD0034,2025-06-09,2,655.7,0.0,Completed
ORD01171,CUST0198,PRD0040,2026-01-07,1,1731.63,0.0,Returned
ORD01172,CUST0047,PRD0007,2026-06-23,1,2343.73,5.0,Completed
ORD01173,CUST0172,PRD0012,2025-11-09,1,3717.87,15.0,Completed
ORD01174,CUST0091,PRD0024,2026-01-19,1,686.07,15.0,Completed
ORD01175,CUST0157,PRD0022,2026-08-16,2,2508.17,0.0,Completed
ORD01176,CUST0218,PRD0040,2026-01-17,2,1731.63,20.0,Completed
ORD01177,CUST0001,PRD0033,2025-08-07,1,2005.79,10.0,Completed
ORD01178,CUST0147,PRD0018,2025-06-28,3,2653.32,0.0,Completed
ORD01179,CUST0099,PRD0020,2026-08-03,1,4570.82,10.0,Completed
ORD01180,CUST0190,PRD0011,2025-10-12,2,9472.34,0.0,Completed
ORD01181,CUST0219,PRD0042,2026-01-30,1,4605.81,0.0,Completed
ORD01182,CUST0104,PRD0049,2025-07-18,3,4086.59,10.0,Completed
ORD01183,CUST0143,PRD0025,2025-12-25,1,526.88,0.0,Completed
ORD01184,CUST0084,PRD0003,2026-07-28,1,3034.38,5.0,Completed
ORD01185,CUST0087,PRD0019,2026-01-29,2,1543.79,10.0,Completed
ORD01186,CUST0083,PRD0017,2026-08-13,3,912.42,5.0,Completed
ORD01187,CUST0036,PRD0024,2025-10-09,1,686.07,5.0,Completed
ORD01188,CUST0219,PRD0004,2026-01-30,1,6852.73,0.0,Completed
ORD01189,CUST0136,PRD0008,2026-06-30,3,2013.05,0.0,Completed
ORD01190,CUST0047,PRD0049,2026-01-05,2,4086.59,15.0,Completed
ORD01191,CUST0039,PRD0038,2025-10-19,3,1768.06,0.0,Cancelled
ORD01192,CUST0154,PRD0039,2026-06-28,1,575.52,5.0,Completed
ORD01193,CUST0133,PRD0035,2025-12-09,1,1950.89,0.0,Completed
ORD01194,CUST0010,PRD0052,2026-02-11,1,8157.57,0.0,Completed
ORD01195,CUST0157,PRD0052,2026-08-15,1,8157.57,0.0,Completed
ORD01196,CUST0168,PRD0042,2025-09-04,2,4605.81,5.0,Completed
ORD01197,CUST0196,PRD0054,2025-10-29,3,3775.54,5.0,Completed
ORD01198,CUST0117,PRD0027,2025-06-17,2,4596.48,0.0,Completed
ORD01199,CUST0205,PRD0040,2025-12-10,2,1731.63,0.0,Completed
ORD01200,CUST0127,PRD0013,2025-09-10,2,4434.32,20.0,Completed
ORD01201,CUST0033,PRD0042,2026-04-16,1,4605.81,0.0,Completed
ORD01202,CUST0117,PRD0014,2025-09-01,2,6201.66,15.0,Completed
ORD01203,CUST0143,PRD0004,2026-04-14,3,6852.73,0.0,Completed
ORD01204,CUST0172,PRD0047,2025-10-11,1,3143.69,0.0,Cancelled
ORD01205,CUST0144,PRD0025,2025-11-23,1,526.88,5.0,Completed
ORD01206,CUST0001,PRD0011,2025-11-20,1,9472.34,20.0,Completed
ORD01207,CUST0102,PRD0005,2026-05-02,1,2020.45,0.0,Completed
ORD01208,CUST0073,PRD0017,2026-01-13,1,912.42,20.0,Completed
ORD01209,CUST0007,PRD0011,2025-11-26,2,9472.34,5.0,Completed
ORD01210,CUST0095,PRD0024,2026-06-27,1,686.07,5.0,Completed
ORD01211,CUST0148,PRD0025,2026-03-01,1,526.88,0.0,Cancelled
ORD01212,CUST0097,PRD0002,2025-09-17,1,1360.82,10.0,Completed
ORD01213,CUST0089,PRD0020,2026-07-16,1,4570.82,5.0,Completed
ORD01214,CUST0198,PRD0025,2025-11-17,2,526.88,0.0,Completed
ORD01215,CUST0138,PRD0010,2025-06-21,3,5761.17,20.0,Completed
ORD01216,CUST0097,PRD0004,2026-01-26,2,6852.73,0.0,Completed
ORD01217,CUST0117,PRD0024,2025-08-03,2,686.07,0.0,Completed
ORD01218,CUST0078,PRD0046,2025-09-29,1,5980.45,0.0,Completed
ORD01219,CUST0135,PRD0028,2026-05-15,1,6533.23,0.0,Completed
ORD01220,CUST0127,PRD0004,2025-08-07,1,6852.73,5.0,Cancelled
ORD01221,CUST0072,PRD0029,2026-06-08,2,4297.64,10.0,Completed
ORD01222,CUST0111,PRD0033,2026-07-31,1,2005.79,10.0,Completed
ORD01223,CUST0114,PRD0008,2026-03-16,1,2013.05,5.0,Completed
ORD01224,CUST0042,PRD0028,2026-04-29,2,6533.23,5.0,Completed
ORD01225,CUST0155,PRD0032,2026-05-01,2,6319.63,15.0,Completed
ORD01226,CUST0098,PRD0038,2026-08-22,1,1768.06,0.0,Completed
ORD01227,CUST0157,PRD0016,2025-11-17,1,2062.6,10.0,Completed
ORD01228,CUST0120,PRD0025,2025-08-23,1,526.88,0.0,Completed
ORD01229,CUST0178,PRD0005,2026-02-06,1,2020.45,0.0,Completed
ORD01230,CUST0185,PRD0011,2026-02-12,3,9472.34,0.0,Completed
ORD01231,CUST0074,PRD0055,2025-08-30,2,5178.41,0.0,Completed
ORD01232,CUST0109,PRD0036,2026-03-19,2,5758.15,15.0,Returned
ORD01233,CUST0104,PRD0017,2025-06-08,1,912.42,0.0,Completed
ORD01234,CUST0082,PRD0024,2026-07-27,2,686.07,0.0,Completed
ORD01235,CUST0104,PRD0022,2025-10-12,2,2508.17,0.0,Completed
ORD01236,CUST0104,PRD0049,2025-06-21,2,4086.59,10.0,Completed
ORD01237,CUST0056,PRD0006,2025-07-27,2,5557.23,15.0,Completed
ORD01238,CUST0039,PRD0017,2025-09-30,2,912.42,10.0,Completed
ORD01239,CUST0111,PRD0029,2025-10-16,1,4297.64,5.0,Returned
ORD01240,CUST0138,PRD0016,2025-06-18,1,2062.6,10.0,Completed
ORD01241,CUST0100,PRD0040,2025-10-19,1,1731.63,10.0,Completed
ORD01242,CUST0018,PRD0023,2025-09-07,2,1977.17,20.0,Completed
ORD01243,CUST0097,PRD0016,2025-12-04,2,2062.6,5.0,Completed
ORD01244,CUST0219,PRD0016,2025-12-07,1,2062.6,0.0,Completed
ORD01245,CUST0045,PRD0008,2025-11-16,2,2013.05,5.0,Completed
ORD01246,CUST0197,PRD0015,2025-11-11,1,822.98,20.0,Cancelled
ORD01247,CUST0117,PRD0024,2025-07-17,1,686.07,20.0,Returned
ORD01248,CUST0170,PRD0052,2025-06-14,1,8157.57,5.0,Completed
ORD01249,CUST0078,PRD0025,2025-09-11,2,526.88,5.0,Completed
ORD01250,CUST0112,PRD0033,2026-05-18,2,2005.79,10.0,Completed
ORD01251,CUST0189,PRD0033,2026-08-21,1,2005.79,10.0,Completed
ORD01252,CUST0043,PRD0033,2026-07-27,3,2005.79,5.0,Completed
ORD01253,CUST0018,PRD0014,2026-01-30,2,6201.66,10.0,Completed
ORD01254,CUST0063,PRD0016,2026-02-11,2,2062.6,0.0,Completed
ORD01255,CUST0097,PRD0044,2025-11-04,1,6439.87,0.0,Completed
ORD01256,CUST0166,PRD0015,2026-05-26,3,822.98,10.0,Completed
ORD01257,CUST0129,PRD0043,2026-05-22,1,475.04,0.0,Cancelled
ORD01258,CUST0096,PRD0042,2026-06-23,1,4605.81,0.0,Completed
ORD01259,CUST0022,PRD0008,2026-07-14,1,2013.05,10.0,Completed
ORD01260,CUST0176,PRD0003,2025-12-30,1,3034.38,0.0,Completed
ORD01261,CUST0144,PRD0036,2026-05-23,2,5758.15,0.0,Completed
ORD01262,CUST0019,PRD0016,2026-06-08,1,2062.6,0.0,Completed
ORD01263,CUST0100,PRD0044,2025-11-01,1,6439.87,10.0,Completed
ORD01264,CUST0093,PRD0016,2026-07-28,3,2062.6,0.0,Completed
ORD01265,CUST0217,PRD0055,2025-07-19,1,5178.41,0.0,Returned
ORD01266,CUST0091,PRD0040,2026-08-22,2,1731.63,0.0,Completed
ORD01267,CUST0117,PRD0017,2026-05-24,2,912.42,15.0,Completed
ORD01268,CUST0117,PRD0050,2025-07-19,1,6637.65,5.0,Completed
ORD01269,CUST0157,PRD0054,2026-04-06,2,3775.54,0.0,Completed
ORD01270,CUST0138,PRD0031,2025-06-18,1,7159.37,0.0,Completed
ORD01271,CUST0003,PRD0016,2026-05-24,1,2062.6,15.0,Completed
ORD01272,CUST0166,PRD0018,2026-06-05,2,2653.32,0.0,Returned
ORD01273,CUST0182,PRD0044,2026-03-14,1,6439.87,0.0,Completed
ORD01274,CUST0139,PRD0049,2026-06-28,1,4086.59,10.0,Completed
ORD01275,CUST0171,PRD0036,2025-07-21,1,5758.15,15.0,Completed
ORD01276,CUST0196,PRD0045,2025-10-17,1,4085.54,5.0,Completed
ORD01277,CUST0120,PRD0050,2025-12-21,1,6637.65,5.0,Completed
ORD01278,CUST0138,PRD0033,2025-06-23,1,2005.79,10.0,Completed
ORD01279,CUST0157,PRD0004,2026-01-05,1,6852.73,10.0,Returned
ORD01280,CUST0018,PRD0041,2025-10-12,1,4725.1,0.0,Completed
ORD01281,CUST0201,PRD0051,2025-12-11,1,6491.84,0.0,Completed
ORD01282,CUST0150,PRD0020,2025-12-26,1,4570.82,10.0,Completed
ORD01283,CUST0015,PRD0038,2026-07-08,3,1768.06,20.0,Completed
ORD01284,CUST0118,PRD0044,2025-10-14,2,6439.87,0.0,Completed
ORD01285,CUST0120,PRD0023,2026-07-13,1,1977.17,20.0,Cancelled
ORD01286,CUST0133,PRD0032,2025-12-26,1,6319.63,15.0,Completed
ORD01287,CUST0102,PRD0042,2025-11-10,2,4605.81,5.0,Completed
ORD01288,CUST0079,PRD0034,2026-01-29,2,655.7,0.0,Completed
ORD01289,CUST0119,PRD0037,2025-12-22,1,1038.12,0.0,Completed
ORD01290,CUST0118,PRD0038,2025-10-08,1,1768.06,5.0,Completed
ORD01291,CUST0097,PRD0033,2026-01-29,1,2005.79,5.0,Completed
ORD01292,CUST0117,PRD0054,2025-08-17,1,3775.54,0.0,Completed
ORD01293,CUST0217,PRD0038,2025-11-22,1,1768.06,15.0,Completed
ORD01294,CUST0100,PRD0003,2026-02-26,2,3034.38,15.0,Completed
ORD01295,CUST0186,PRD0038,2025-12-20,1,1768.06,0.0,Cancelled
ORD01296,CUST0095,PRD0041,2026-06-15,1,4725.1,0.0,Completed
ORD01297,CUST0010,PRD0028,2025-10-08,2,6533.23,0.0,Returned
ORD01298,CUST0082,PRD0033,2026-08-13,3,2005.79,5.0,Completed
ORD01299,CUST0149,PRD0050,2026-05-30,2,6637.65,0.0,Completed
ORD01300,CUST0052,PRD0017,2026-08-12,1,912.42,20.0,Completed
ORD01301,CUST0019,PRD0049,2026-06-21,1,4086.59,5.0,Completed
ORD01302,CUST0187,PRD0041,2025-08-13,1,4725.1,20.0,Completed
ORD01303,CUST0077,PRD0050,2026-02-09,2,6637.65,0.0,Completed
ORD01304,CUST0045,PRD0011,2025-08-26,1,9472.34,0.0,Completed
ORD01305,CUST0034,PRD0033,2026-06-13,2,2005.79,0.0,Returned
ORD01306,CUST0114,PRD0025,2026-03-06,1,526.88,10.0,Completed
ORD01307,CUST0171,PRD0005,2025-10-11,1,2020.45,10.0,Completed
ORD01308,CUST0043,PRD0037,2026-07-28,2,1038.12,5.0,Completed
ORD01309,CUST0117,PRD0023,2025-07-30,2,1977.17,15.0,Completed
ORD01310,CUST0182,PRD0046,2026-02-25,1,5980.45,15.0,Returned
ORD01311,CUST0009,PRD0037,2026-05-04,2,1038.12,0.0,Completed
ORD01312,CUST0036,PRD0023,2025-07-01,2,1977.17,15.0,Completed
ORD01313,CUST0079,PRD0003,2026-03-12,1,3034.38,0.0,Returned
ORD01314,CUST0146,PRD0043,2026-06-12,2,475.04,10.0,Completed
ORD01315,CUST0117,PRD0012,2025-07-06,1,3717.87,0.0,Completed
ORD01316,CUST0142,PRD0028,2026-02-03,1,6533.23,0.0,Completed
ORD01317,CUST0143,PRD0051,2025-10-09,1,6491.84,10.0,Completed
ORD01318,CUST0219,PRD0037,2026-04-09,2,1038.12,0.0,Returned
ORD01319,CUST0087,PRD0016,2025-08-01,2,2062.6,5.0,Completed
ORD01320,CUST0079,PRD0041,2026-07-31,2,4725.1,0.0,Completed
ORD01321,CUST0069,PRD0034,2026-07-14,1,655.7,5.0,Completed
ORD01322,CUST0172,PRD0024,2025-09-03,1,686.07,0.0,Completed
ORD01323,CUST0147,PRD0033,2025-11-08,1,2005.79,15.0,Completed
ORD01324,CUST0203,PRD0051,2026-03-08,1,6491.84,10.0,Completed
ORD01325,CUST0040,PRD0050,2026-05-02,1,6637.65,0.0,Completed
ORD01326,CUST0176,PRD0010,2026-01-03,2,5761.17,0.0,Completed
ORD01327,CUST0178,PRD0033,2025-08-20,1,2005.79,10.0,Completed
ORD01328,CUST0117,PRD0047,2025-07-25,1,3143.69,10.0,Completed
ORD01329,CUST0061,PRD0051,2026-08-24,3,6491.84,5.0,Completed
ORD01330,CUST0182,PRD0010,2026-01-08,3,5761.17,0.0,Completed
ORD01331,CUST0019,PRD0017,2026-07-05,1,912.42,0.0,Completed
ORD01332,CUST0142,PRD0008,2026-01-20,3,2013.05,0.0,Completed
ORD01333,CUST0008,PRD0022,2026-07-25,1,2508.17,0.0,Completed
ORD01334,CUST0147,PRD0025,2025-07-16,3,526.88,5.0,Completed
ORD01335,CUST0150,PRD0016,2025-07-29,2,2062.6,10.0,Completed
ORD01336,CUST0062,PRD0034,2026-07-28,1,655.7,10.0,Completed
ORD01337,CUST0019,PRD0025,2026-08-04,2,526.88,0.0,Completed
ORD01338,CUST0018,PRD0045,2025-11-04,1,4085.54,10.0,Completed
ORD01339,CUST0148,PRD0051,2025-11-23,2,6491.84,0.0,Completed
ORD01340,CUST0159,PRD0018,2026-01-07,2,2653.32,10.0,Completed
ORD01341,CUST0030,PRD0024,2025-12-21,1,686.07,10.0,Completed
ORD01342,CUST0138,PRD0025,2025-09-05,1,526.88,0.0,Completed
ORD01343,CUST0045,PRD0002,2026-07-15,1,1360.82,20.0,Completed
ORD01344,CUST0148,PRD0025,2025-10-06,1,526.88,20.0,Completed
ORD01345,CUST0029,PRD0018,2026-04-27,2,2653.32,0.0,Completed
ORD01346,CUST0147,PRD0047,2025-07-06,1,3143.69,0.0,Completed
ORD01347,CUST0138,PRD0003,2025-06-21,2,3034.38,0.0,Completed
ORD01348,CUST0073,PRD0042,2026-04-05,2,4605.81,0.0,Completed
ORD01349,CUST0119,PRD0015,2025-11-16,1,822.98,0.0,Completed
ORD01350,CUST0074,PRD0029,2026-04-06,2,4297.64,0.0,Cancelled
ORD01351,CUST0087,PRD0033,2025-07-19,3,2005.79,10.0,Returned
ORD01352,CUST0146,PRD0023,2026-08-05,1,1977.17,15.0,Completed
ORD01353,CUST0108,PRD0045,2026-05-15,1,4085.54,0.0,Completed
ORD01354,CUST0080,PRD0047,2026-07-06,1,3143.69,5.0,Completed
ORD01355,CUST0182,PRD0033,2025-08-10,2,2005.79,0.0,Completed
ORD01356,CUST0097,PRD0051,2025-11-07,3,6491.84,10.0,Completed
ORD01357,CUST0072,PRD0051,2025-11-29,2,6491.84,20.0,Completed
ORD01358,CUST0216,PRD0009,2026-02-14,1,8336.91,5.0,Completed
ORD01359,CUST0018,PRD0055,2025-10-27,1,5178.41,5.0,Returned
ORD01360,CUST0170,PRD0005,2025-07-02,2,2020.45,20.0,Completed
ORD01361,CUST0142,PRD0027,2025-11-30,1,4596.48,10.0,Completed
ORD01362,CUST0209,PRD0055,2025-10-07,1,5178.41,5.0,Completed
ORD01363,CUST0117,PRD0008,2025-12-07,1,2013.05,5.0,Completed
ORD01364,CUST0104,PRD0014,2025-09-09,1,6201.66,10.0,Completed
ORD01365,CUST0097,PRD0030,2025-10-10,2,6312.47,10.0,Completed
ORD01366,CUST0193,PRD0051,2026-03-25,1,6491.84,15.0,Completed
ORD01367,CUST0044,PRD0052,2025-12-09,2,8157.57,0.0,Returned
ORD01368,CUST0172,PRD0010,2025-11-19,1,5761.17,15.0,Completed
ORD01369,CUST0134,PRD0037,2026-02-12,1,1038.12,10.0,Returned
ORD01370,CUST0184,PRD0040,2026-05-25,1,1731.63,5.0,Completed
ORD01371,CUST0150,PRD0051,2025-12-04,1,6491.84,10.0,Completed
ORD01372,CUST0216,PRD0044,2026-03-08,3,6439.87,0.0,Completed
ORD01373,CUST0190,PRD0051,2026-08-11,3,6491.84,5.0,Completed
ORD01374,CUST0121,PRD0023,2026-02-07,3,1977.17,15.0,Completed
ORD01375,CUST0202,PRD0025,2026-07-20,2,526.88,15.0,Completed
ORD01376,CUST0134,PRD0012,2026-06-03,1,3717.87,0.0,Completed
ORD01377,CUST0170,PRD0018,2025-07-01,1,2653.32,0.0,Cancelled
ORD01378,CUST0168,PRD0026,2025-12-27,1,293.95,5.0,Completed
ORD01379,CUST0075,PRD0008,2026-04-24,1,2013.05,5.0,Completed
ORD01380,CUST0199,PRD0004,2026-08-19,1,6852.73,15.0,Returned
ORD01381,CUST0187,PRD0005,2026-01-10,2,2020.45,0.0,Completed
ORD01382,CUST0117,PRD0011,2025-07-19,1,9472.34,10.0,Returned
ORD01383,CUST0117,PRD0033,2026-02-25,1,2005.79,5.0,Completed
ORD01384,CUST0182,PRD0025,2025-08-05,2,526.88,0.0,Completed
ORD01385,CUST0201,PRD0011,2026-05-16,1,9472.34,15.0,Completed
ORD01386,CUST0109,PRD0046,2026-02-01,2,5980.45,0.0,Completed
ORD01387,CUST0022,PRD0018,2026-05-05,1,2653.32,5.0,Completed
ORD01388,CUST0084,PRD0034,2026-07-04,1,655.7,0.0,Completed
ORD01389,CUST0022,PRD0042,2026-03-26,1,4605.81,10.0,Returned
ORD01390,CUST0123,PRD0008,2026-03-18,1,2013.05,0.0,Completed
ORD01391,CUST0121,PRD0008,2026-05-18,2,2013.05,20.0,Cancelled
ORD01392,CUST0039,PRD0055,2026-06-23,1,5178.41,5.0,Completed
ORD01393,CUST0020,PRD0024,2026-07-04,2,686.07,0.0,Completed
ORD01394,CUST0056,PRD0014,2025-06-20,1,6201.66,10.0,Completed
ORD01395,CUST0178,PRD0024,2026-02-22,3,686.07,0.0,Completed
ORD01396,CUST0036,PRD0008,2025-09-18,2,2013.05,0.0,Completed
